Date,Open,High,Low,Close,Volume
2006-01-03,18.261987195749825,18.783758258485534,18.15763324858917,18.672447204589844,79973000
2006-01-04,18.623740327248616,18.83940523037051,18.623740327248616,18.76287841796875,57975600
2006-01-05,18.75592121562768,18.87418932192952,18.721137024863772,18.776792526245117,48245500
2006-01-06,18.707219980822824,18.783746781216266,18.428942516117054,18.721134185791016,100963000
2006-01-09,18.735052083527425,18.83244888363891,18.61678397184981,18.68635368347168,55625000
2006-01-10,18.540255323569,18.797662833044242,18.49851403149498,18.783748626708984,64921900
2006-01-11,18.790699767557836,19.055062969386093,18.714172983927746,18.98549461364746,70120700
2006-01-12,18.957674200529954,18.964631304422525,18.762879272333617,18.881147384643555,45994800
2006-01-13,18.804618804193776,18.95767108387276,18.790704598696138,18.915929794311523,41418000
2006-01-17,18.714179921324625,18.915931943164395,18.714179921324625,18.776792526245117,58566600
2006-01-18,18.60286516041404,18.76983163082754,18.5750380788109,18.665477752685547,52376200
2006-01-19,18.693314532159164,18.950720791714836,18.679400321660978,18.79766845703125,60367600
2006-01-20,18.790711868214803,18.790711868214803,18.268940902582177,18.373294830322266,79165900
2006-01-23,18.37329572057391,18.456779662970387,18.29676888395483,18.331554412841797,47925600
2006-01-24,18.324589648440952,18.401116453076238,18.241105740935946,18.282848358154297,63040700
2006-01-25,18.37329392760825,18.484604955319714,18.248068689699817,18.366336822509766,59072100
2006-01-26,18.477642934399555,18.588953932497667,18.303719334004782,18.435901641845703,69509300
2006-01-27,18.943751908377948,19.444652559425446,18.915924831614934,19.333341598510742,134520700
2006-01-30,19.354219291093614,19.604669716474746,19.326392203235628,19.47944450378418,103999200
2006-01-31,19.416832846081707,19.743808774246162,19.389005756864183,19.583799362182617,94841300
2006-02-01,19.451608283695975,19.528135066728467,19.312470246373916,19.507265090942383,68448800
2006-02-02,19.458571359199812,19.47248556528366,19.166379666097658,19.256820678710938,55073400
2006-02-03,19.117679306815145,19.270732904143113,19.02028252810214,19.159421920776367,75022700
2006-02-06,19.13855766663537,19.15942898130737,18.846365895887807,18.902021408081055,60170500
2006-02-07,18.74897103689074,18.888109168420595,18.6515728851944,18.742013931274414,72159500
2006-02-08,18.790703883700363,18.839402274157422,18.58199478997232,18.721134185791016,51795200
2006-02-09,18.75592231877913,18.804622046417485,18.540257404108303,18.54721450805664,52861700
2006-02-10,18.5193806119448,18.707217041778417,18.44285382357429,18.568078994750977,52127000
2006-02-13,18.52633764927599,18.57503736233326,18.324587002907617,18.359371185302734,46707000
2006-02-14,18.373293774763177,18.561131630063226,18.331552471451648,18.540260314941406,58432900
2006-02-15,18.56818005603878,18.798537120474073,18.498374602573602,18.763633728027344,62808900
2006-02-16,18.74269398614275,18.777596048952894,18.54723897269223,18.714771270751953,48868500
2006-02-17,18.617039383927786,18.714766198451777,18.54025326884294,18.637981414794922,41513200
2006-02-21,18.651942909085584,18.651942909085584,18.386683820977122,18.526294708251953,50216100
2006-02-22,18.51931053875806,18.74966752732592,18.47742648161638,18.651939392089844,43043100
2006-02-23,18.65893079755532,18.77061901796717,18.52630186795913,18.61006736755371,47359100
2006-02-24,18.561201386665406,18.665908912482866,18.512337963379153,18.589122772216797,44753800
2006-02-27,18.6728863156722,19.028892906134907,18.617042222938533,18.882301330566406,51301500
2006-02-28,18.812500749960844,19.05681786945951,18.756656646728516,18.756656646728516,65036100
2006-03-01,18.833439293545137,18.98701155836789,18.81249858938079,18.945127487182617,53061200
2006-03-02,18.861357546997475,18.917201630609206,18.777590755865887,18.826454162597656,41850300
2006-03-03,18.71476759501899,18.959085980988927,18.665904184110623,18.798534393310547,45218800
2006-03-06,18.791560910862334,18.952112560013717,18.728736120945946,18.78458023071289,53054100
2006-03-07,18.777592143735422,18.917203028797516,18.71476737860029,18.889280319213867,51613900
2006-03-08,18.840421770944168,19.196428421440473,18.82646041254939,19.021915435791016,57547400
2006-03-09,19.035871138634523,19.14057863262995,18.847396850585938,18.847396850585938,45360700
2006-03-10,18.889278341238636,19.000966505021747,18.763628824125654,18.966064453125,41297200
2006-03-13,18.973048212359842,19.049834336721723,18.805515939466044,18.924184799194336,40342600
2006-03-14,18.875320948279114,19.112657330803327,18.840417560093112,19.007949829101562,39821800
2006-03-15,18.987011377130766,19.161524344452086,18.854381149166645,19.09869956970215,57152000
2006-03-16,19.084731090626367,19.182457889799018,19.000964311744248,19.03586769104004,73793700
2006-03-17,19.091715083679514,19.308110747201134,19.03587099853109,19.196422576904297,120615000
2006-03-20,19.336040969731076,19.538475357777276,19.31509893037656,19.468669891357422,67094100
2006-03-21,19.363964080810547,19.69902875173196,19.322081329802533,19.363964080810547,73199600
2006-03-22,18.903248769192164,19.19643067272363,18.707793723028324,18.952112197875977,145696100
2006-03-23,18.903242634014493,18.91720398951535,18.610060825637202,18.742691040039062,73682900
2006-03-24,18.644961424732127,18.993987296387267,18.582137992747995,18.85437774658203,69157600
2006-03-27,18.85437774658203,19.056812059799434,18.847397069377564,18.85437774658203,59908600
2006-03-28,18.85438165375293,18.99399123248929,18.714770743588257,18.77759552001953,58520500
