Date,Open,High,Low,Close,Volume
2006-01-03,23.421990331813117,23.733655551845455,23.110322868552096,23.633686065673828,12838600
2006-01-04,23.59217061391598,23.80567478890726,23.378666438924697,23.49728012084961,13491500
2006-01-05,23.491349789961454,23.609963468529337,23.426112153630733,23.568449020385742,8109400
2006-01-06,23.67519673451983,23.86497996075133,23.45576291924605,23.73450469970703,7966900
2006-01-09,23.651467176868444,24.14964259074478,23.651467176868444,24.11998748779297,16575200
2006-01-10,24.019177493941488,24.167444021681867,23.76415888523862,24.155582427978516,16614800
2006-01-11,24.155585756451607,24.238614661448203,24.08441844679281,24.137794494628906,12332300
2006-01-12,23.87091255673228,23.971732716376955,23.663340309012174,23.6929931640625,12230000
2006-01-13,23.592168709383962,23.740435234228993,23.515071745369237,23.67519760131836,10961200
2006-01-17,23.414254219839243,23.61589682621669,23.372739765205775,23.5506591796875,9941100
2006-01-18,23.194809377037068,23.55064803764983,23.09991891671586,23.295629501342773,17813100
2006-01-19,23.331213142696747,23.408312344964425,23.01095700623125,23.1651554107666,12091800
2006-01-20,23.016899397841296,23.02282906423485,22.465347666154834,22.5661678314209,20902400
2006-01-23,22.61953888698936,22.951656690938815,22.518718743971238,22.696638107299805,13172300
2006-01-24,22.69663607490474,22.850832239350517,22.589884013993345,22.60174560546875,9781500
2006-01-25,22.631403179815162,22.9397978354859,22.57209747241867,22.821184158325195,14248700
2006-01-26,22.957578350877718,23.60995213876091,22.957578350877718,23.479476928710938,16187900
2006-01-27,23.27784401515745,23.74636676887661,23.230397642056353,23.574377059936523,12929400
2006-01-30,23.437969730547547,23.704849895991124,23.378661770244886,23.63368034362793,8701700
2006-01-31,23.740434841055176,23.835325324889777,23.568447394482682,23.574377059936523,15582100
2006-02-01,23.651470184326172,23.853112693258502,23.526924618245168,23.651470184326172,11429800
2006-02-02,23.651481028791206,23.81753884321588,23.479491285355344,23.716718673706055,10309100
2006-02-03,23.396462663230192,23.781954346037278,23.366809804917043,23.443906784057617,10440700
2006-02-06,23.36680870445582,23.485420132122407,23.313432657058673,23.39052963256836,6591800
2006-02-07,23.248194714045425,23.48541982868152,23.15923388207693,23.283777236938477,8590500
2006-02-08,23.295633551368404,23.49727609740309,23.2778422939548,23.485414505004883,10065200
2006-02-09,23.44390389873211,23.740436970104355,23.390527855390392,23.586240768432617,8496300
2006-02-10,23.497278223977844,23.710782381733512,23.30156758761357,23.67519760131836,8790500
2006-02-13,23.586240768432617,23.906497028482914,23.49135027608821,23.586240768432617,7791600
2006-02-14,23.52099795135739,23.9183533559286,23.515068286677504,23.781946182250977,12904100
2006-02-15,23.704853755932444,24.019178078433278,23.704853755932444,23.912425994873047,12685700
2006-02-16,23.98952196168436,24.208955764770508,23.864978635259853,24.208955764770508,11572000
2006-02-17,24.114055363119444,24.208945800725576,23.95985925039691,24.185222625732422,11518600
2006-02-21,24.09628004213061,24.286061042799393,24.04883366077942,24.137794494628906,7324500
2006-02-22,24.250468098231263,24.641891563220522,24.161509556677974,24.558862686157227,13151400
2006-02-23,24.469907582662515,24.65375889782291,24.315711383962125,24.380949020385742,8739500
2006-02-24,24.28011654838161,24.807947087092202,24.238602117368064,24.707124710083008,9294300
2006-02-27,24.64188971067232,24.87911699504774,24.64188971067232,24.659683227539062,8541700
2006-02-28,24.66562291354877,24.67155258000228,24.297922509495727,24.39874267578125,11716200
2006-03-01,24.410606363884916,24.873197307429923,24.39281510063108,24.689348220825195,10527700
2006-03-02,24.689333457467722,24.81387675050836,24.535135060245857,24.707124710083008,10939800
2006-03-03,24.612235244739107,24.962144221845737,24.570720812062635,24.665611267089844,12290600
2006-03-06,24.600392611946237,24.796105598836224,24.398749956833207,24.57073974609375,9777800
2006-03-07,24.327571984896615,24.70713393146445,24.327571984896615,24.60038185119629,9441300
2006-03-08,24.606309668192836,24.754576170197844,24.434319982898877,24.671545028686523,9147100
2006-03-09,24.612238036927945,24.75457486679992,24.291981866491366,24.34535789489746,9767500
2006-03-10,24.35128875656817,24.552931270353636,24.23860477799076,24.392803192138672,11175700
2006-03-13,24.58259859568425,24.600389860732307,24.303856710633262,24.351303100585938,10626100
2006-03-14,24.469910900540903,24.61224778679807,24.46398123386555,24.541080474853516,16221500
2006-03-15,24.410593665914046,24.517345714642804,24.30977354342966,24.446178436279297,14011200
