Date,AAPL,MSFT,V,MA,JPM
2006-04-24,1.9682542085647583,18.924184799194336,,,25.518983840942383
2006-04-25,1.9808273315429688,18.924184799194336,,,25.24393653869629
2006-04-26,2.0400993824005127,18.917198181152344,,,25.507034301757812
2006-04-27,2.0763208866119385,19.021915435791016,,,26.278339385986328
2006-04-28,2.1071555614471436,16.857948303222656,,,27.133363723754883
2006-05-01,2.083505392074585,16.95567512512207,,,26.774593353271484
2006-05-02,2.1439757347106934,16.760229110717773,,,27.20509910583496
2006-05-03,2.129605770111084,16.173860549926758,,,27.18118667602539
2006-05-04,2.1293063163757324,16.362335205078125,,,27.318695068359375
2006-05-05,2.152057647705078,16.613632202148438,,,27.892698287963867
2006-05-08,2.152057647705078,16.564767837524414,,,27.563846588134766
2006-05-09,2.1263129711151123,16.48798370361328,,,27.516019821166992
2006-05-10,2.1134417057037354,16.592700958251953,,,27.456228256225586
2006-05-11,2.0400993824005127,16.208768844604492,,,26.995840072631836
2006-05-12,2.026627779006958,16.173860549926758,,,26.49957275390625
2006-05-15,2.0293216705322266,16.22291374206543,,,26.631105422973633
2006-05-16,1.9452033042907715,16.12481117248535,,,26.49957275390625
2006-05-17,1.953586220741272,15.928581237792969,,,25.85980987548828
2006-05-18,1.8913209438323975,15.99866008758545,,,25.554855346679688
2006-05-19,1.9311343431472778,15.80945110321045,,,25.560842514038086
2006-05-22,1.8973066806793213,16.033700942993164,,,25.49506378173828
2006-05-23,1.8904218673706055,15.970637321472168,,,25.21404457092285
2006-05-24,1.896109700202942,16.468177795410156,,,25.202096939086914
2006-05-25,1.9257457256317139,16.63637351989746,,4.16672420501709,25.620635986328125
2006-05-26,1.9023964405059814,16.622358322143555,,4.069803237915039,25.84784507751465
2006-05-30,1.8326469659805298,16.22291374206543,,3.9855637550354004,25.37549591064453
2006-05-31,1.7892404794692993,15.872526168823242,,4.070708274841309,25.49506378173828
2006-06-01,1.8610851764678955,15.99166202545166,,4.303502559661865,26.057104110717773
2006-06-02,1.8458185195922852,15.94961166381836,,4.256400108337402,26.194639205932617
2006-06-05,1.796125888824463,15.767414093017578,,4.452054977416992,25.692373275756836
2006-06-06,1.787743091583252,15.508121490478516,,4.375061511993408,25.33962059020996
2006-06-07,1.7530192136764526,15.445049285888672,,4.311651706695557,25.261878967285156
2006-06-08,1.8188762664794922,15.494112968444824,,4.322524070739746,25.321678161621094
2006-06-09,1.7733749151229858,15.360960960388184,,4.327960014343262,25.172189712524414
2006-06-12,1.7063188552856445,15.213808059692383,,4.252776145935059,24.87323760986328
2006-06-13,1.7461336851119995,15.073643684387207,,4.121434688568115,24.23346519470215
2006-06-14,1.7245796918869019,15.332924842834473,,4.087013244628906,23.898635864257812
2006-06-15,1.7775654792785645,15.466080665588379,,4.162198066711426,24.275320053100586
2006-06-16,1.7230825424194336,15.487102508544922,,4.07795524597168,24.012243270874023
2006-06-19,1.712306022644043,15.802451133728027,,4.016360282897949,23.886680603027344
2006-06-20,1.7203888893127441,15.80945110321045,,3.9873740673065186,24.209556579589844
2006-06-21,1.732064127922058,16.17385482788086,,4.103320121765137,24.640050888061523
2006-06-22,1.7835525274276733,16.033700942993164,,4.221071720123291,24.556344985961914
2006-06-23,1.7611010074615479,15.767414093017578,,4.252776145935059,24.436763763427734
2006-06-26,1.7658915519714355,15.99166202545166,,4.302599906921387,24.813447952270508
2006-06-27,1.719191312789917,16.019691467285156,,4.2853875160217285,24.418819427490234
2006-06-28,1.6769824028015137,16.229921340942383,,4.253681659698486,24.675926208496094
2006-06-29,1.7652918100357056,16.447162628173828,,4.347886562347412,25.518983840942383
2006-06-30,1.7144018411636353,16.328033447265625,,4.347886562347412,25.11241340637207
2006-07-03,1.7347582578659058,16.60833740234375,,4.28447961807251,25.84177589416504
2006-07-05,1.7063188552856445,16.36307144165039,,4.311651706695557,25.56450080871582
2006-07-06,1.6694989204406738,16.45417022705078,,4.239188194274902,25.58863067626953
2006-07-07,1.6584221124649048,16.328033447265625,,4.177594184875488,25.56450080871582
2006-07-10,1.6464488506317139,16.468177795410156,,4.211110591888428,25.66698455810547
2006-07-11,1.6659061908721924,16.187875747680664,,4.198428630828857,25.84177589416504
2006-07-12,1.5853806734085083,15.865522384643555,,4.125964641571045,25.468059539794922
2006-07-13,1.5641260147094727,15.599228858947754,,4.05078125,24.94964599609375
2006-07-14,1.5168284177780151,15.62024974822998,,3.9810352325439453,24.648256301879883
2006-07-17,1.567718267440796,15.753395080566406,,3.9846577644348145,24.551809310913086
2006-07-18,1.5835840702056885,15.9356050491333,,3.9765055179595947,24.539749145507812
2006-07-19,1.6195063591003418,16.398115158081055,,4.10150671005249,25.950300216674805
2006-07-20,1.811092495918274,16.012676239013672,,4.125964641571045,25.908098220825195
2006-07-21,1.8176782131195068,16.72747039794922,,4.10150671005249,26.010562896728516
2006-07-24,1.8386330604553223,16.81856918334961,,4.076143264770508,26.64350128173828
2006-07-25,1.853900671005249,16.97273826599121,,4.173968315124512,26.90270233154297
2006-07-26,1.9119747877120972,17.077863693237305,,4.228318691253662,26.914758682250977
2006-07-27,1.8979066610336304,16.72747039794922,,4.213827133178711,26.944900512695312
2006-07-28,1.9634644985198975,16.9937686920166,,4.193900108337402,27.415081024169922
2006-07-31,2.034412384033203,16.860614776611328,,4.154949188232422,27.499473571777344
2006-08-01,2.0110623836517334,16.811569213867188,,4.076143264770508,27.433147430419922
2006-08-02,2.040398597717285,17.028806686401367,,4.530860424041748,27.421104431152344
2006-08-03,2.0832066535949707,16.965740203857422,,4.528142929077148,27.523571014404297
2006-08-04,2.0445897579193115,17.02179527282715,,4.5335774421691895,27.198062896728516
2006-08-07,2.0119597911834717,16.97273826599121,,4.628687858581543,27.288497924804688
2006-08-08,1.9392163753509521,17.056835174560547,,4.761841773986816,27.119714736938477
2006-08-09,1.9035933017730713,17.12690544128418,,4.787206172943115,26.73392105102539
2006-08-10,1.9179619550704956,17.140932083129883,,4.8515167236328125,26.553068161010742
2006-08-11,1.905389428138733,17.119909286499023,,4.862386226654053,26.480754852294922
2006-08-14,1.9140704870224,17.189987182617188,,4.912205219268799,26.456632614135742
2006-08-15,1.9892078638076782,17.316585540771484,,4.9357590675354,27.14984893798828
2006-08-16,2.035010576248169,17.37285804748535,,4.915829181671143,27.4090518951416
2006-08-17,2.0233356952667236,17.37285804748535,,4.8424601554870605,27.40302085876465
2006-08-18,2.032914876937866,18.13951873779297,,4.841553688049316,27.553720474243164
2006-08-21,1.992502212524414,18.371620178222656,,4.914924144744873,27.40302085876465
2006-08-22,2.0242342948913574,18.019947052001953,,5.0027852058410645,27.33670997619629
2006-08-23,2.014953136444092,18.05510902404785,,4.9457197189331055,27.439178466796875
2006-08-24,2.029921293258667,18.10434341430664,,5.040831565856934,27.535642623901367
2006-08-25,2.0580601692199707,18.181711196899414,,4.981953144073486,27.439178466796875
2006-08-28,2.005074977874756,18.252044677734375,,4.983765602111816,27.740589141845703
2006-08-29,1.9901070594787598,18.174678802490234,,5.0136566162109375,27.710439682006836
2006-08-30,2.004476547241211,18.146547317504883,,5.004599094390869,27.565771102905273
2006-08-31,2.031118154525757,18.076208114624023,,5.063478946685791,27.523571014404297
2006-09-01,2.0469839572906494,18.174678802490234,,5.122353553771973,27.565771102905273
2006-09-05,2.1397838592529297,18.012907028198242,,5.1495280265808105,27.60798454284668
2006-09-06,2.0963778495788574,18.012907028198242,,5.333406448364258,27.656204223632812
2006-09-07,2.1792988777160645,17.886306762695312,,5.445727825164795,27.246294021606445
2006-09-08,2.1709177494049072,18.005878448486328,,5.412212371826172,27.282466888427734
2006-09-11,2.170318603515625,18.22391700744629,,5.604245185852051,27.360820770263672
2006-09-12,2.1742103099823,18.23798179626465,,5.6250786781311035,27.73456573486328
2006-09-13,2.2212085723876953,18.27315330505371,,5.557144641876221,27.969661712646484
2006-09-14,2.220310688018799,18.519323348999023,,5.68757963180542,28.029932022094727
2006-09-15,2.218214988708496,18.885061264038086,,5.885047912597656,28.30118179321289
2006-09-18,2.2119288444519043,18.842864990234375,,5.8986334800720215,28.078166961669922
2006-09-19,2.2083370685577393,18.892108917236328,,5.873271465301514,28.210773468017578
2006-09-20,2.2529397010803223,19.1171817779541,,6.028162479400635,28.46394157409668
2006-09-21,2.234679698944092,18.920238494873047,,6.2546162605285645,28.216800689697266
2006-09-22,2.185285806655884,18.751441955566406,,5.9720048904418945,28.222810745239258
2006-09-25,2.2676079273223877,18.955398559570312,,5.83341646194458,28.277070999145508
2006-09-26,2.323288917541504,19.131242752075195,,5.978342056274414,28.271059036254883
2006-09-27,2.2873666286468506,19.3000431060791,,6.145011901855469,28.2348690032959
2006-09-28,2.305327892303467,19.271915435791016,,6.218383312225342,28.421751022338867
2006-09-29,2.304429292678833,19.23674964904785,,6.372370719909668,28.307220458984375
2006-10-02,2.240964889526367,19.2437801361084,,6.337046146392822,28.252962112426758
2006-10-03,2.2176156044006348,19.250812530517578,,6.3116841316223145,28.783414840698242
2006-10-04,2.2565338611602783,19.6517276763916,,6.306247234344482,28.831993103027344
2006-10-05,2.240068197250366,19.63766098022461,,6.583783149719238,28.783424377441406
2006-10-06,2.2218074798583984,19.602497100830078,,6.815968990325928,28.449504852294922
2006-10-09,2.2340807914733887,19.496984481811523,,6.6028313636779785,28.601282119750977
2006-10-10,2.209533452987671,19.47588348388672,,6.522110462188721,28.856279373168945
2006-10-11,2.192171096801758,19.370380401611328,,6.303525447845459,28.923046112060547
2006-10-12,2.2529397010803223,19.848661422729492,,6.386064529418945,29.299468994140625
2006-10-13,2.2457549571990967,19.95417022705078,,6.357037544250488,29.238746643066406
2006-10-16,2.257131338119507,20.01043128967285,,6.4667840003967285,28.977699279785156
2006-10-17,2.223902940750122,20.00340461730957,,6.303525447845459,29.135541915893555
2006-10-18,2.231088399887085,20.05966567993164,,6.389688014984131,28.66199493408203
2006-10-19,2.3645994663238525,19.897905349731445,,6.560201168060303,28.455591201782227
2006-10-20,2.393336772918701,19.996362686157227,,6.459527969360352,28.607345581054688
2006-10-23,2.4385406970977783,20.01043128967285,,6.371548652648926,28.771282196044922
2006-10-24,2.4262664318084717,19.8908634185791,,6.457711219787598,28.61949920654297
2006-10-25,2.4451262950897217,19.91196060180664,,6.416898727416992,28.698427200317383
2006-10-26,2.460392475128174,19.940109252929688,,6.5484113693237305,29.00199317932129
2006-10-27,2.4071078300476074,19.933061599731445,,6.588318824768066,28.710575103759766
2006-10-30,2.407407522201538,20.066699981689453,,6.579250335693359,28.807703018188477
2006-10-31,2.427164316177368,20.193307876586914,,6.720739364624023,28.80162811279297
2006-11-01,2.3696887493133545,20.26364517211914,,7.715701103210449,28.49201202392578
2006-11-02,2.364299774169922,20.235511779785156,,7.945163249969482,28.47379493713379
2006-11-03,2.343644142150879,20.207374572753906,,8.118401527404785,28.46772003173828
2006-11-06,2.386153221130371,20.28473472595215,,8.734241485595703,28.92912483215332
2006-11-07,2.410100221633911,20.36210823059082,,8.389583587646484,28.831993103027344
2006-11-08,2.4681758880615234,20.383211135864258,,8.021350860595703,28.923046112060547
2006-11-09,2.4948182106018066,20.580156326293945,,7.999584674835205,28.680212020874023
2006-11-10,2.488232135772705,20.56608009338379,,8.09028148651123,28.90484619140625
2006-11-13,2.5250535011291504,20.643451690673828,,8.756912231445312,28.935197830200195
2006-11-14,2.5445103645324707,20.629335403442383,,8.634469032287598,28.98983383178711
2006-11-15,2.5160720348358154,20.551708221435547,,8.643539428710938,28.807703018188477
2006-11-16,2.562772035598755,20.798717498779297,,8.572793006896973,29.05054473876953
2006-11-17,2.569955587387085,20.749319076538086,,8.597285270690918,28.935197830200195
2006-11-20,2.5885164737701416,21.09514045715332,,8.724263191223145,29.08090591430664
2006-11-21,2.65228009223938,21.11631202697754,,9.12424373626709,28.98983383178711
2006-11-22,2.703467607498169,21.11631202697754,,9.365504264831543,28.892688751220703
2006-11-24,2.742983102798462,21.00339126586914,,9.56684684753418,28.698427200317383
2006-11-27,2.680418014526367,20.805776596069336,,8.978216171264648,28.30987548828125
2006-11-28,2.748372793197632,20.742259979248047,,9.137848854064941,28.048816680908203
2006-11-29,2.7480709552764893,20.869300842285156,,8.997262954711914,28.334148406982422
2006-11-30,2.7438809871673584,20.721094131469727,,9.228540420532227,28.097381591796875
2006-12-01,2.733703851699829,20.551708221435547,,9.175938606262207,27.933467864990234
2006-12-04,2.727717638015747,20.699913024902344,,9.077079772949219,28.437355041503906
2006-12-05,2.7322075366973877,20.55876350402832,,9.001801490783691,28.655925750732422
2006-12-06,2.689098596572876,20.459957122802734,,8.990915298461914,28.43130111694336
2006-12-07,2.6055784225463867,20.361148834228516,,9.04079818725586,28.30987548828125
2006-12-08,2.642101526260376,20.749319076538086,,9.078890800476074,28.388797760009766
2006-12-11,2.656769037246704,20.848127365112305,,8.988194465637207,28.868408203125
2006-12-12,2.5786380767822266,20.770490646362305,,8.684351921081543,28.916988372802734
2006-12-13,2.6657497882843018,20.85518455505371,,8.686166763305664,28.898775100708008
2006-12-14,2.6507816314697266,21.22217559814453,,8.670748710632324,29.11125373840332
2006-12-15,2.6259355545043945,21.306867599487305,,8.724263191223145,29.32376480102539
2006-12-18,2.5585813522338867,21.09514045715332,,8.425863265991211,29.281261444091797
2006-12-19,2.583725929260254,21.16571807861328,,8.834007263183594,29.3055477142334
2006-12-20,2.5373268127441406,21.236295700073242,,8.84398365020752,29.27519416809082
2006-12-21,2.481646776199341,21.15865707397461,,8.680728912353516,29.536251068115234
2006-12-22,2.460691452026367,20.918703079223633,,8.738775253295898,29.07484245300293
2006-12-26,2.4400365352630615,21.16571807861328,,8.6290283203125,29.329824447631836
2006-12-27,2.440335750579834,21.1868839263916,,9.01268196105957,29.71836280822754
2006-12-28,2.420877456665039,21.15865707397461,,8.97549057006836,29.700172424316406
2006-12-29,2.5397214889526367,21.073976516723633,,8.932868957519531,29.32376480102539
2007-01-03,2.508589267730713,21.073976516723633,,8.744216918945312,29.391016006469727
2007-01-04,2.5642690658569336,21.038671493530273,,9.1732177734375,29.464378356933594
2007-01-05,2.5460081100463867,20.918703079223633,,9.165961265563965,29.219818115234375
2007-01-08,2.5585813522338867,21.123374938964844,,9.167776107788086,29.317630767822266
2007-01-09,2.7711217403411865,21.144542694091797,,9.590431213378906,29.195348739624023
2007-01-10,2.9037365913391113,20.932811737060547,,9.50782585144043,29.409360885620117
2007-01-11,2.8678131103515625,21.666810989379883,,9.576809883117676,29.537748336791992
2007-01-12,2.8324902057647705,22.026737213134766,,9.554121017456055,29.34209632873535
2007-01-16,2.9067296981811523,21.991458892822266,,9.622206687927246,29.586671829223633
2007-01-17,2.8423690795898438,21.94911003112793,,9.898159980773926,29.61111831665039
2007-01-18,2.6663479804992676,21.878536224365234,,9.303581237792969,29.43993377685547
2007-01-19,2.6492857933044434,21.956165313720703,,9.534147262573242,29.81290626525879
2007-01-22,2.5980958938598633,21.68092155456543,,9.768350601196289,30.363170623779297
2007-01-23,2.5654661655426025,21.695035934448242,,9.840970039367676,30.467119216918945
2007-01-24,2.595400810241699,21.94205093383789,,10.114204406738281,30.791166305541992
2007-01-25,2.5819311141967773,21.490360260009766,,9.791952133178711,30.699460983276367
2007-01-26,2.5558862686157227,21.59623146057129,,9.850955963134766,30.387624740600586
2007-01-29,2.572650909423828,21.54683494567871,,9.961705207824707,30.24700927734375
2007-01-30,2.5609753131866455,21.511539459228516,,10.053388595581055,30.681108474731445
2007-01-31,2.5663650035858154,21.779735565185547,,10.126007080078125,31.13966941833496
2007-02-01,2.5367283821105957,21.567995071411133,,10.159592628479004,31.310863494873047
2007-02-02,2.537027597427368,21.306867599487305,,10.072447776794434,31.13966941833496
2007-02-05,2.512779474258423,20.897523880004883,,10.007996559143066,31.158016204833984
2007-02-06,2.5190658569335938,20.826950073242188,,10.035232543945312,31.18247413635254
2007-02-07,2.578937530517578,20.728151321411133,,10.15777587890625,31.310863494873047
2007-02-08,2.5798351764678955,20.650516510009766,,10.415583610534668,31.13966941833496
2007-02-09,2.492722749710083,20.452899932861328,,9.404340744018555,30.82785415649414
2007-02-12,2.540919065475464,20.424671173095703,,9.266363143920898,30.840065002441406
2007-02-13,2.5355300903320312,20.54507064819336,,9.503286361694336,31.151893615722656
2007-02-14,2.553492546081543,20.821266174316406,,9.805569648742676,31.43927001953125
2007-02-15,2.550797462463379,20.863758087158203,,9.80738639831543,31.310863494873047
2007-02-16,2.539422035217285,20.35384750366211,,9.83280086517334,31.335336685180664
2007-02-20,2.571453094482422,20.417585372924805,,9.787409782409668,31.567684173583984
2007-02-21,2.6702404022216797,20.785858154296875,,9.739303588867188,31.579917907714844
2007-02-22,2.6795198917388916,20.81418228149414,,9.613126754760742,31.573780059814453
2007-02-23,2.6663479804992676,20.4671630859375,,9.492387771606445,31.200822830200195
2007-02-26,2.6495847702026367,20.587562561035156,,9.446096420288086,31.066301345825195
2007-02-27,2.512479782104492,19.737709045410156,,9.349879264831543,30.09415054321289
2007-02-28,2.532837152481079,19.95016860961914,,9.729317665100098,30.19808006286621
2007-03-01,2.606178045272827,19.89351463317871,,9.648524284362793,30.081928253173828
2007-03-02,2.5567848682403564,19.659807205200195,,9.35531997680664,29.464378356933594
2007-03-05,2.5840256214141846,19.511083602905273,,9.162880897521973,29.06695556640625
2007-03-06,2.640005111694336,19.709379196166992,,9.439742088317871,29.666149139404297
2007-03-07,2.6259355545043945,19.553573608398438,,9.052131652832031,29.56830596923828
2007-03-08,2.6343181133270264,19.348194122314453,,9.32809066772461,29.80067253112793
2007-03-09,2.6334195137023926,19.326946258544922,,9.29177474975586,29.849590301513672
2007-03-12,2.6902964115142822,19.43317985534668,,9.372570991516113,29.86180877685547
2007-03-13,2.646291494369507,18.923269271850586,,9.427939414978027,28.553373336791992
2007-03-14,2.694188117980957,19.404855728149414,,9.576809883117676,28.92021942138672
2007-03-15,2.6813161373138428,19.319862365722656,,9.55502700805664,29.164794921875
2007-03-16,2.681915521621704,19.355270385742188,,9.555933952331543,28.755136489868164
2007-03-19,2.728015184402466,19.709379196166992,,9.702990531921387,29.0914249420166
2007-03-20,2.738492965698242,19.716466903686523,,9.757458686828613,29.195348739624023
2007-03-21,2.8100383281707764,20.198043823242188,,10.048843383789062,29.99020004272461
2007-03-22,2.812732696533203,20.02099609375,,9.946269035339355,29.63558006286621
2007-03-23,2.7995619773864746,19.843936920166016,,9.972596168518066,29.666149139404297
2007-03-26,2.8693106174468994,19.98557472229004,,9.847322463989258,29.776216506958008
2007-03-27,2.8576364517211914,19.6314754486084,,9.73567008972168,29.696712493896484
2007-03-28,2.7911794185638428,19.574817657470703,,9.683929443359375,29.34209632873535
2007-03-29,2.8064465522766113,19.652734756469727,,9.730224609375,29.653913497924805
2007-03-30,2.781299114227295,19.737709045410156,,9.643989562988281,29.5805606842041
2007-04-02,2.803452730178833,19.645639419555664,,9.709345817565918,29.49495506286621
2007-04-03,2.82889723777771,19.737709045410156,,9.851862907409668,29.901357650756836
2007-04-04,2.8220129013061523,20.183874130249023,,9.74550724029541,29.901357650756836
2007-04-05,2.8342864513397217,20.219282150268555,,9.818228721618652,30.030658721923828
2007-04-09,2.803452730178833,20.23345947265625,,9.84822940826416,30.17228889465332
2007-04-10,2.82141375541687,20.113065719604492,,10.000031471252441,30.320072174072266
2007-04-11,2.771721363067627,19.90768051147461,,9.981849670410156,30.2646484375
2007-04-12,2.759746789932251,20.212209701538086,,9.982762336730957,30.295448303222656
2007-04-13,2.7013723850250244,20.261775970458984,,9.944581985473633,30.22771453857422
2007-04-16,2.736996650695801,20.346763610839844,,9.944581985473633,30.769588470458984
2007-04-17,2.7046656608581543,20.43174934387207,,9.967310905456543,30.898880004882812
2007-04-18,2.706162452697754,20.25469970703125,,9.927312850952148,32.062679290771484
2007-04-19,2.7022716999053955,20.318435668945312,,9.938218116760254,32.07500076293945
2007-04-20,2.723226308822632,20.55215072631836,,10.00821304321289,32.35208511352539
2007-04-23,2.7992615699768066,20.382177352905273,,10.002764701843262,32.191986083984375
2007-04-24,2.7911794185638428,20.38925552368164,,9.826411247253418,32.118099212646484
2007-04-25,2.854342222213745,20.53089714050293,,9.939126968383789,32.52448272705078
2007-04-26,2.958817481994629,20.608810424804688,,9.8682279586792,32.59838104248047
2007-04-27,2.99114727973938,21.331178665161133,,10.37181568145752,32.35823440551758
2007-04-30,2.987556219100952,21.203693389892578,,10.151837348937988,32.081138610839844
2007-05-01,2.977677345275879,21.529462814331055,,10.439994812011719,32.17966842651367
2007-05-02,3.0052173137664795,21.67820167541504,,11.485356330871582,32.35823440551758
2007-05-03,3.005516529083252,21.933149337768555,,12.255288124084473,32.45060729980469
2007-05-04,3.0177905559539795,21.642786026000977,,12.240742683410645,32.407501220703125
2007-05-07,3.1108899116516113,21.749011993408203,,12.19074821472168,32.46907424926758
2007-05-08,3.1450157165527344,21.777341842651367,,12.45799732208252,32.29665756225586
2007-05-09,3.199497938156128,21.798585891723633,,12.685249328613281,32.75847625732422
2007-05-10,3.2132675647735596,21.656944274902344,,12.618894577026367,32.019561767578125
2007-05-11,3.2551779747009277,21.876482009887695,,12.619802474975586,32.111934661865234
2007-05-14,3.273738145828247,21.933149337768555,,12.303465843200684,31.914894104003906
2007-05-15,3.218656063079834,21.954463958740234,,12.311646461486816,32.03804397583008
2007-05-16,3.2132675647735596,22.075244903564453,,12.379819869995117,32.62302017211914
2007-05-17,3.276132822036743,22.011301040649414,,12.370735168457031,32.36441421508789
2007-05-18,3.2934958934783936,21.904727935791016,,12.54890251159668,32.35208511352539
2007-05-21,3.3521690368652344,22.061037063598633,,12.68161678314209,32.36441421508789
2007-05-22,3.398869037628174,21.805259704589844,,12.610711097717285,32.19814682006836
2007-05-23,3.379410743713379,21.727102279663086,,12.73797607421875,32.0134162902832
2007-05-24,3.313551664352417,21.435794830322266,,12.633438110351562,31.76712417602539
2007-05-25,3.4012627601623535,21.65605354309082,,12.641621589660645,31.797897338867188
2007-05-29,3.4231173992156982,21.87630844116211,,13.095213890075684,31.908737182617188
2007-05-30,3.555432081222534,22.10366439819336,,13.374281883239746,32.05652618408203
2007-05-31,3.6278741359710693,21.805259704589844,,13.594259262084961,31.914894104003906
2007-06-01,3.544353723526001,21.73421287536621,,13.735158920288086,31.957983016967773
2007-06-04,3.6320652961730957,21.826568603515625,,13.748796463012695,31.754785537719727
2007-06-05,3.6721787452697754,21.727102279663086,,13.562446594238281,31.539291381835938
2007-06-06,3.7012152671813965,21.521059036254883,,13.36428451538086,31.132883071899414
2007-06-07,3.714087963104248,21.045021057128906,,12.672525405883789,30.67721939086914
2007-06-08,3.7266600131988525,21.350534439086914,,13.051582336425781,31.040517807006836
